fragment_id,hypothesis_id,hypothesis_label,hypothesis_ids,signal_id,evidence_id,run_id,sector,axis_group,axis_code,signal_type,demand_phrase,matched_hypothesis_phrase,theory_term_family,indicator_family,semantic_fragment,evidence_surface,semantic_scope,evidence_text_hash,classifier_version,manual_review_status,validity_warning
fragment:signal:98fc9af90e44537fc31d1f56c92b57b582198b5b38da49b46228e109df9d4ffd:H3:7f96d5c7f4a6,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:98fc9af90e44537fc31d1f56c92b57b582198b5b38da49b46228e109df9d4ffd,evidence:doi:10.1080/15528014.2026.2702178,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,61cf4a5bb9cc374886732424dec5b94d5989da2c4d32b697b8514d1fd436038b,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:993cb447f9b31a9d20edc58d138fdafdeb6c890920e2886faefc29b6a9db88a8:H3:d2c05a500d2a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:993cb447f9b31a9d20edc58d138fdafdeb6c890920e2886faefc29b6a9db88a8,evidence:doi:10.61090/aksujomas.10327,30178365958-1,living_res,OCEANIC,O,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,dab0e16af4564360e8f15e37d4ec0f34f46716ec446bd977a3d8cc1c582cce03,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:994182d6d7f1b4faa2ce0491186cc4ea163a519726d167fcc95d702f62dcfd39:H3:6171ce4e1b32,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:994182d6d7f1b4faa2ce0491186cc4ea163a519726d167fcc95d702f62dcfd39,evidence:doi:10.1016/j.susgeo.2026.100013,30178365958-1,port_activities,OCEANIC,O,sustainability_skill,adaptation,ecological,,marine_ecological,adaptation,title,title,5bc0fde08cd79e4e71cdae314362e90c285a801b15f6b9cec37525f285ed9cc7,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:996018f8d98c3120e6e6d6e1420d27ae7fe93531d9943270280baba36764e71d:H3:9d5a64b46c54,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:996018f8d98c3120e6e6d6e1420d27ae7fe93531d9943270280baba36764e71d,evidence:doi:10.3390/su12020611,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,4aae6fca625a9a7ea82f03913a1885f8e23d800ee2dfa1da5eea579dfc702ebd,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:99966e8dda0df7292d2e2a20e09deeddf3c916ddf717ba7c85050ed48d468214:H3:324f3f7fb8da,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:99966e8dda0df7292d2e2a20e09deeddf3c916ddf717ba7c85050ed48d468214,evidence:doi:10.21079/11681/50315,30178365958-1,living_res,MARINE,M,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,2a74a359a8b6745833e73b2f8f9c9e34cd064a206dd1adc431dac59b10d2d19c,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:99b0d539b83461f8d37dbd756dc379b5a886b9af194635f748b7d8f4a3904a83:H3:c4c72988db45,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:99b0d539b83461f8d37dbd756dc379b5a886b9af194635f748b7d8f4a3904a83,evidence:doi:10.22437/up.v7i2.54076,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,9396c1c29b992b000e6cb9f9703d4e31be994db9e2f46c1ae7b0c41e403333bd,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:99d6ccf1e5f7fcc5761cc6c226f1f9966ccce7282097c87fa49fc4da6d04ca33:H3:b41b5a90fb93,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:99d6ccf1e5f7fcc5761cc6c226f1f9966ccce7282097c87fa49fc4da6d04ca33,evidence:doi:10.1088/2976-601x/ae8bb4,30178365958-1,living_res,MARINE,M,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,d1d0457377db9d0683c0af5b962c686f44dcdee030d43b0e4c99f20631750c9d,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9a17c3b6f79a42e5fbc95a0aa05d2a0e96ee87cec9e36682e212a0be953cdf02:H3:0685a08b2f55,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9a17c3b6f79a42e5fbc95a0aa05d2a0e96ee87cec9e36682e212a0be953cdf02,evidence:doi:10.1007/s43615-026-01050-7,30178365958-1,non_living_res,OCEANIC,O,governance_skill,governance,planetary,,oceanic_planetary,governance,title+subject,title+subject,202843507b4294d6670b66481b1e762cbf5654965d5288a53639affce3a5c941,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9a40b3fbac7532cc866c969100cdd2bf87121824ad97372096d3f769e8ca0c4a:H3:707233db91e7,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9a40b3fbac7532cc866c969100cdd2bf87121824ad97372096d3f769e8ca0c4a,evidence:doi:10.5281/zenodo.20759412,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainability,planetary,,oceanic_planetary,sustainability,title+subject,title+subject,ba12e5f3339d5479d181e77ec6790309f9a3cda5271e47f6a56952e48bcd7835,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9a5c4b65af7187fba491cacc3686ed19a72368b4b2dbb12159c4362b67804a43:H1:a1970e85c954,H1,Maritimisation Shift,H1,signal:9a5c4b65af7187fba491cacc3686ed19a72368b4b2dbb12159c4362b67804a43,evidence:doi:10.48336/368,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,climate,ocean governance,,oceanic_governance,climate,title+subject,title+subject,84aa25cb7a76715f246458441a19e67f3cf53f685a4cc72d9cbe99faf769d1f3,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9a5c4b65af7187fba491cacc3686ed19a72368b4b2dbb12159c4362b67804a43:H3:31262e3ce229,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9a5c4b65af7187fba491cacc3686ed19a72368b4b2dbb12159c4362b67804a43,evidence:doi:10.48336/368,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,84aa25cb7a76715f246458441a19e67f3cf53f685a4cc72d9cbe99faf769d1f3,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9a78f12190507d17e0f46462fa8bf0b170dd55d86a60d7212c2182941164dc5b:H3:0df3ce416fb7,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9a78f12190507d17e0f46462fa8bf0b170dd55d86a60d7212c2182941164dc5b,evidence:doi:10.3389/fmars.2025.1593179,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,24f31704e5c795d27fba290ec398d39b99d6bb80533a896d7acf4c241abaa1ad,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9a95c0b967723b959b708d4182db9b16d338fdc6807a6ae996e1ecaba935acb0:H3:25d1c9a73a4b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9a95c0b967723b959b708d4182db9b16d338fdc6807a6ae996e1ecaba935acb0,evidence:doi:10.3329/bimradj.v6i1.87345,30178365958-1,blue_biotech,OCEANIC,O,safety_risk_skill,safety,marine,,marine_ecological,safety,title+subject,title+subject,b2dd4620a2ee7d51ffdbf4c7b6c71e09e8903492c6fc20849b998495a672a0f7,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9aa0297fd64b30e94e18556d3f01829b76d2b851b383a2a683eaf1ad9a75021f:H3:2d27093dec82,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9aa0297fd64b30e94e18556d3f01829b76d2b851b383a2a683eaf1ad9a75021f,evidence:doi:10.1038/s44183-026-00220-2,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,340f0d27a589bb43f4720009b0cdd2a0853c5f5901692ab5f1bebafed93973f6,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9ab284636ef015be4ca43379298d7487076f1a4ee55063bcfa892c42f4ba0a3a:H3:08a01327f1d0,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9ab284636ef015be4ca43379298d7487076f1a4ee55063bcfa892c42f4ba0a3a,evidence:doi:10.3390/systems14060707,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,cc04c3eb31d30ff5102f60e263b46c43ccfcd2aa0b09767e6e25aac714be628c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9aca15ec0324b0028afc6f4d3e4f2edefdcae7f4ed4c5fb2caf0625df60241fe:H3:4f6528807034,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9aca15ec0324b0028afc6f4d3e4f2edefdcae7f4ed4c5fb2caf0625df60241fe,evidence:doi:10.29303/jppipa.v12i5.14673,30178365958-1,coastal_tourism,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,8c70fe8f27cdd752b5fca73673f7efcb65af33b1810ad7f54a45d33c7d2f8b3a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b0749b86f6c336fc14e1d5be765f6b5f4c534a509feb19c9c32c2140f05d5c7:H3:2fa278f2f12d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b0749b86f6c336fc14e1d5be765f6b5f4c534a509feb19c9c32c2140f05d5c7,evidence:doi:10.53541/2410-1079.1354,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,c485c8e28b2fc42339d2065ba29d87e69104fc3f2d63052fdfb06fb442dafc69,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b0c97e414e13c3e99649562ec8b025527e10e57f0dfa0c6d980f8923db3b60e:H3:dc2d4e6e7011,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b0c97e414e13c3e99649562ec8b025527e10e57f0dfa0c6d980f8923db3b60e,evidence:doi:10.62311/nesx/rp5-30032026,30178365958-1,r_i,OCEANIC,O,technical_skill,engineering,planetary,,oceanic_planetary,engineering,title+subject,title+subject,f2524f5ea8bf0de3e6f1e055e992ae3f417a2bc0a9890fab8041813b595fc56f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b0fd519dab1b0bdbe537b10eb48497d62070ec70082b5b922fed23d9c525838:H3:0bdb5b34c004,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b0fd519dab1b0bdbe537b10eb48497d62070ec70082b5b922fed23d9c525838,evidence:doi:10.5194/egusphere-2026-4239,30178365958-1,r_i,OCEANIC,O,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,1f6d51d5c89f15e91be60573747d49ff4bc6a07eb34ddd5790a49b7dc8ffd69c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b1ab3b3150e7cf1fbcefe23214340b4acd3121c87ef5a64c7feead7987235c9:H3:78bf531ec26c,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b1ab3b3150e7cf1fbcefe23214340b4acd3121c87ef5a64c7feead7987235c9,evidence:doi:10.63313/ebm.9145,30178365958-1,coastal_tourism,OCEANIC,O,workforce_skill,workforce,marine,,marine_ecological,workforce,title+subject,title+subject,fa0e3b9ee1dcf970803d88644486f99ca12b3122da31b2a78527dde0c772fa36,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b1abb2c96c52955fd3dc206430e4ce53b56674476a0fbb6faa1d640c9b8adf5:H3:26257d779c7e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b1abb2c96c52955fd3dc206430e4ce53b56674476a0fbb6faa1d640c9b8adf5,evidence:doi:10.3390/systems14070798,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,68ccef0013a35fc7f1c7a0003c02d61c9812512f1f0cc27b813f0088f5ab2da9,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9b3cbdbd7eb1ddd2203fc8f20b19efd1bd0790a3f5473b46646a32330576a338:H3:33d17febeeec,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b3cbdbd7eb1ddd2203fc8f20b19efd1bd0790a3f5473b46646a32330576a338,evidence:doi:10.26533/eksis.v21i1.1673,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,71b0c8efe776975d6add90919b0100a92e5263387c6844ce5685d4f40577fbf5,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9b76ebd557fbadc2d0ba6ccc748fd9cb767fbe629c01d3585e6590a4e1916460:H3:e8abc89f318a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b76ebd557fbadc2d0ba6ccc748fd9cb767fbe629c01d3585e6590a4e1916460,evidence:doi:10.1007/s10346-026-02815-9,30178365958-1,r_i,OCEANIC,O,safety_risk_skill,hazard,marine,,marine_ecological,hazard,title+subject,title+subject,e135e444d53716382bdf153a80566e98eb764015be92de314ce265d65cd12298,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9b86814771aff4fbd1d0beaf5a764bbb9a1bb40171b562b7478d34e96bf1d126:H3:5c3db5846a56,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b86814771aff4fbd1d0beaf5a764bbb9a1bb40171b562b7478d34e96bf1d126,evidence:doi:10.3389/fevo.2026.1825243,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,e93685be92fbfa08c23de9f72a221ab92f74d36db3612c61a5759ce3d6608807,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9b9c76a6d5b1721d3ccb3f72478640a5cbd1cb01178bbf0e7794f32fbfe6a08e:H1:b134809ff7dd,H1,Maritimisation Shift,H1,signal:9b9c76a6d5b1721d3ccb3f72478640a5cbd1cb01178bbf0e7794f32fbfe6a08e,evidence:doi:10.33545/26649845.2026.v8.i7a.750,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,climate,ocean governance,,oceanic_governance,climate,title+subject,title+subject,69a47cd6f27f2e4bdaf129414176781f8ab3f8df758474c292b630050e9243c4,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9b9c76a6d5b1721d3ccb3f72478640a5cbd1cb01178bbf0e7794f32fbfe6a08e:H3:3aae70d825b5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9b9c76a6d5b1721d3ccb3f72478640a5cbd1cb01178bbf0e7794f32fbfe6a08e,evidence:doi:10.33545/26649845.2026.v8.i7a.750,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,69a47cd6f27f2e4bdaf129414176781f8ab3f8df758474c292b630050e9243c4,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9bd792bc7b8b8a14ab7743fcb73fff57a08e1078683b9fe2ca65f6437d328609:H3:9453a3f3a338,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9bd792bc7b8b8a14ab7743fcb73fff57a08e1078683b9fe2ca65f6437d328609,evidence:doi:10.1007/978-3-031-71322-4,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,8188f0a380f0ac434483d06a5af23707c1d19445edc82228a49807ef3837bf41,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9bfbe92171d67aa6f80943144a7e145ce70975e6649c7c3d26d7ae33ef21a55d:H3:55f62026e9f5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9bfbe92171d67aa6f80943144a7e145ce70975e6649c7c3d26d7ae33ef21a55d,evidence:doi:10.20944/preprints202603.1156.v1,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,acf182d9e044aae860d74729033eb77a1658d93f2c956237ddad6a3ec34aa8a8,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9bfc59f96eaea95fa2b760b0ebb26625fab2d0af7bbc4812609ba98530f01406:H3:d5c430df200f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9bfc59f96eaea95fa2b760b0ebb26625fab2d0af7bbc4812609ba98530f01406,evidence:doi:10.3390/agriculture16121326,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,b881bc972c2c0565bb32318a96642b454812d2ac79f2a1aab139bcd49fa536fd,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9c4646d52b170f2b97aa1ec1281ce61a9c1bdef3fd88e2c78fcfda2e559140b8:H3:d9977b422187,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9c4646d52b170f2b97aa1ec1281ce61a9c1bdef3fd88e2c78fcfda2e559140b8,evidence:doi:10.5194/essd-18-4915-2026,30178365958-1,r_i,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,30ebfcfefa986593dcee6c33df989ae652d7e96556ffa8ec28b64b68130f7d5e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9c7354c1bdbce4ef37e7098d5c68c84672df3e2dd14ec7918611a021956592b2:H3:f8d663048a15,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9c7354c1bdbce4ef37e7098d5c68c84672df3e2dd14ec7918611a021956592b2,evidence:doi:10.1007/s12665-026-13019-8,30178365958-1,living_res,MARINE,M,technical_skill,engineering,ecological,,marine_ecological,engineering,title+subject,title+subject,2063f5b3dd85ce07491d59cc0a701091281f4929b1aaad12c843aeb3dd146e86,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9caabc87c092c463e14c230e23f3c891eb132d0d5af75b782715035b6e0f48fe:H1:045815bf6071,H1,Maritimisation Shift,H1,signal:9caabc87c092c463e14c230e23f3c891eb132d0d5af75b782715035b6e0f48fe,evidence:doi:10.1088/1755-1315/1559/1/012039,30178365958-1,port_activities,MARITIME,T,governance_skill,policy,maritime infrastructure,,maritime_dominance,policy,title,title,27552add92babaaff1c64697bd7c55b492da9f170f6f20ebcd930b7d1127133d,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9cd6822d79c46e1b1a706e33730638c741038fc0967ee371ec76547d99066a01:H3:faf28d331d3a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9cd6822d79c46e1b1a706e33730638c741038fc0967ee371ec76547d99066a01,evidence:doi:10.22437/up.v7i2.54076,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,policy,marine,,marine_ecological,policy,title+subject,title+subject,9396c1c29b992b000e6cb9f9703d4e31be994db9e2f46c1ae7b0c41e403333bd,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9cebadfda08378a29634b1429556b42ec6b24293fad9f2af6f26496f71ba2936:H3:6bd090bc2aac,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9cebadfda08378a29634b1429556b42ec6b24293fad9f2af6f26496f71ba2936,evidence:doi:10.1038/s44183-025-00171-0,30178365958-1,blue_biotech,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title+subject,title+subject,754d97b94a64f65880267174b3a77b69d558ebb2c85eb6f390d93f2fd4a3d78c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9cffd2e1de45df147083b015511e8759e8b0253ea331fd2bab02849dcb84279e:H3:07502b339527,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9cffd2e1de45df147083b015511e8759e8b0253ea331fd2bab02849dcb84279e,evidence:doi:10.66793/intraders2bookchapter,30178365958-1,blue_biotech,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,66c85ca3df05aaf20a8daf1c71169dda9a13e76d9598b434d5ba0acbfe2a0914,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9d1b738a9cf28fa898228c46f16cf2d82f9bfbbb72ad5163e9a70b4e12241060:H3:f2103b04014d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9d1b738a9cf28fa898228c46f16cf2d82f9bfbbb72ad5163e9a70b4e12241060,evidence:doi:10.55583/jtisi.v4i1.2232,30178365958-1,coastal_tourism,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,60e6a00c5f12e769fd7d113aecc50a75afc980b4e486a311c84f6d667b5d2688,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9d5755b9a13560170784140b018f895fd742878c5724cc02cb0677e274ff13d2:H3:b8e2bc57cb2b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9d5755b9a13560170784140b018f895fd742878c5724cc02cb0677e274ff13d2,evidence:doi:10.1038/s41598-026-47109-1,30178365958-1,non_living_res,MARINE,M,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,eda69791f1593951c9cd6fdacac1c1d9310615885b55dee09bd46de0dad1fa33,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:9d9342cc16d1a1698c3a3e983a60cbf8c7d65ec4e24858a03853b629f9f92f7b:H3:ce792d55c310,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9d9342cc16d1a1698c3a3e983a60cbf8c7d65ec4e24858a03853b629f9f92f7b,evidence:doi:10.1016/j.ecoinf.2025.103483,30178365958-1,r_i,OCEANIC,O,digital_skill,digital,marine,,marine_ecological,digital,title,title,bfb1df0441a431487e7519cbd75c9b80fe31eb8ae71d9fa47774960081468791,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:9d9b41ecc0636f98bcef7067158ec880f6703f7b983d2f81ba65e469191efbc0:H3:1aeb1e9aa43a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:9d9b41ecc0636f98bcef7067158ec880f6703f7b983d2f81ba65e469191efbc0,evidence:doi:10.1038/s44183-026-00208-y,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,366ae78ae791d8c4c92551f2183ff383bd39138e38a4a426607606d0999c8be2,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
