title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
International Environmental Liabilities of the Sponsoring State and the International Seabed Authority,Unknown,2023,10.1017/9781108770125.010,crossref:10.1017/9781108770125.010,Crossref,,International Environmental Obligations and Liabilities in Deep Seabed Mining,https://doi.org/10.1017/9781108770125.010,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329242+00:00,Crossref open metadata
Water governance challenges in Mongolian Gobi Desert and Forest-Steppe mining regions,Bolormaa Purevjav,2025,10.4324/9781032622828-13,crossref:10.4324/9781032622828-13,Crossref,,Sustainable Mining Governance,https://doi.org/10.4324/9781032622828-13,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329246+00:00,Crossref open metadata
Key Elements of “Reasonably Appropriate” Sponsoring States’ Environmental Legislation for Deep Seabed Mining in the Area,Xiangxin Xu,2021,10.1163/9789004472341_005,crossref:10.1163/9789004472341_005,Crossref,,Responsibility to Ensure,https://doi.org/10.1163/9789004472341_005,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329251+00:00,Crossref open metadata
What Gives You a Social Licence? An Exploration of the Social Licence to Operate in the Australian Mining Industry,Sara Bice,2014,10.3390/resources3010062,crossref:10.3390/resources3010062,Crossref,,Resources,https://doi.org/10.3390/resources3010062,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329255+00:00,Crossref open metadata
The International Seabed Authority and the Precautionary Principle,Aline L. Jaeckel,2017,10.1163/9789004332287,crossref:10.1163/9789004332287,Crossref,,,https://doi.org/10.1163/9789004332287,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329259+00:00,Crossref open metadata
Advancing the Deep Seabed ‘Mining Code’,Henning Jessen,2018,10.1093/law/9780198824152.003.0003,crossref:10.1093/law/9780198824152.003.0003,Crossref,,The IMLI Treatise On Global Ocean Governance,https://doi.org/10.1093/law/9780198824152.003.0003,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329263+00:00,Crossref open metadata
China’s Legislation in Relation to Deep Seabed Mining in the Area,Xiangxin Xu,2021,10.1163/9789004472341_006,crossref:10.1163/9789004472341_006,Crossref,,Responsibility to Ensure,https://doi.org/10.1163/9789004472341_006,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329266+00:00,Crossref open metadata
Deep-seabed mining: an environmental concern and a holistic social environmental justice issue,"Sandra Cassotta, Michael Goodsite",2024,10.3389/focsu.2024.1355965,crossref:10.3389/focsu.2024.1355965,Crossref,,Frontiers in Ocean Sustainability,https://doi.org/10.3389/focsu.2024.1355965,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329272+00:00,Crossref open metadata
Main debates in community mining politics,Rodolfo Tarraubella,2025,10.4324/9781032622828-10,crossref:10.4324/9781032622828-10,Crossref,,Sustainable Mining Governance,https://doi.org/10.4324/9781032622828-10,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329276+00:00,Crossref open metadata
Governance and the social license to operate,"Jacques Demajorovic, Adriano Augusto França Pimenta",2025,10.4324/9781032622828-4,crossref:10.4324/9781032622828-4,Crossref,,Sustainable Mining Governance,https://doi.org/10.4324/9781032622828-4,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329280+00:00,Crossref open metadata
Social licence and mining: A critical perspective,Unknown,2017,10.4324/9781315150000-9,crossref:10.4324/9781315150000-9,Crossref,,Extractive Relations,https://doi.org/10.4324/9781315150000-9,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329284+00:00,Crossref open metadata
The Potential Impact of Seabed Mining on Critical Mineral Supply Chains and Global Geopolitics,Unknown,2025,10.7249/rra3560-1,crossref:10.7249/rra3560-1,Crossref,,,https://doi.org/10.7249/rra3560-1,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329287+00:00,Crossref open metadata
Governance issues in artisanal and small-scale mining,"Clara De Holanda Araujo, Bern Klein, André Xavier",2025,10.4324/9781032622828-9,crossref:10.4324/9781032622828-9,Crossref,,Sustainable Mining Governance,https://doi.org/10.4324/9781032622828-9,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329292+00:00,Crossref open metadata
Environmental governance of deep seabed mining - Scientific insights and food for thought,"S. Christiansen, H. Ginzky, K. Houghton, A. Vink",2020,10.1016/j.marpol.2020.103827,crossref:10.1016/j.marpol.2020.103827,Crossref,,Marine Policy,https://doi.org/10.1016/j.marpol.2020.103827,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329296+00:00,Crossref open metadata
Environmental impact assessment in deep seabed mining: lessons from global best practices for the International Seabed Authority,Shushmita Ahmed,2026,10.1080/18366503.2026.2653296,crossref:10.1080/18366503.2026.2653296,Crossref,,Australian Journal of Maritime &amp; Ocean Affairs,https://doi.org/10.1080/18366503.2026.2653296,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329300+00:00,Crossref open metadata
The Environmental Mandate of the ISA,Aline L. Jaeckel,2019,10.1163/9789004332287_005,crossref:10.1163/9789004332287_005,Crossref,,The International Seabed Authority and the Precautionary Principle,https://doi.org/10.1163/9789004332287_005,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329316+00:00,Crossref open metadata
Review of Benthic Impact Experiments Related to Seabed Mining,A.T. Jones,2000,10.4043/12042-ms,crossref:10.4043/12042-ms,Crossref,,Offshore Technology Conference,https://doi.org/10.4043/12042-ms,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329319+00:00,Crossref open metadata
Bibliography,Aline L. Jaeckel,2017,10.1163/9789004332287_011,crossref:10.1163/9789004332287_011,Crossref,,The International Seabed Authority and the Precautionary Principle,https://doi.org/10.1163/9789004332287_011,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329330+00:00,Crossref open metadata
International Environmental Obligations and Liabilities in Deep Seabed Mining,Linlin Sun,2023,10.1017/9781108770125,crossref:10.1017/9781108770125,Crossref,,,https://doi.org/10.1017/9781108770125,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329337+00:00,Crossref open metadata
Foreword,Unknown,2023,10.1017/9781108770125.001,crossref:10.1017/9781108770125.001,Crossref,,International Environmental Obligations and Liabilities in Deep Seabed Mining,https://doi.org/10.1017/9781108770125.001,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329341+00:00,Crossref open metadata
"Deep seabed mining, the International Seabed Authority, and the Sustainable Development Goals","Aline Jaeckel, Pradeep A. Singh",2026,10.4337/9781803923574.00030,crossref:10.4337/9781803923574.00030,Crossref,,The Elgar Companion to Ocean Governance and the Sustainable Development Goals,https://doi.org/10.4337/9781803923574.00030,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329345+00:00,Crossref open metadata
Critical minerals and the geopolitics of contemporary industrial mining,Stephen Teeuwen,2025,10.4324/9781032622828-8,crossref:10.4324/9781032622828-8,Crossref,,Sustainable Mining Governance,https://doi.org/10.4324/9781032622828-8,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329350+00:00,Crossref open metadata
Sharing Financial Benefits from Deep Seabed Mining: The Case for a Seabed Sustainability Fund,"Michael W. Lodge, Marie Bourrel-McKinnon",2022,10.1007/978-3-030-87982-2_19,crossref:10.1007/978-3-030-87982-2_19,Crossref,,Perspectives on Deep-Sea Mining,https://doi.org/10.1007/978-3-030-87982-2_19,seabed mining governance environmental impact social licence,2026-07-02T22:31:00.329366+00:00,Crossref open metadata
Kanak coastal communities and fisheries meeting new governance challenges and marine issues in New Caledonia,"Samuel Cornier, Isabelle Leblic",2016,10.4000/books.pacific.434,crossref:10.4000/books.pacific.434,Crossref,,Fisheries in the Pacific,https://doi.org/10.4000/books.pacific.434,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241038+00:00,Crossref open metadata
Coastal Marine Environment Sustainability,Unknown,2006,10.1201/9781420004359-10,crossref:10.1201/9781420004359-10,Crossref,,Geoenvironmental Sustainability,https://doi.org/10.1201/9781420004359-10,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241057+00:00,Crossref open metadata
Governance for Sustainability: Insights from Marine Resource Use in a Tropical Setting in the Western Indian Ocean,Maricela de la Torre-Castro,2012,10.1080/08920753.2012.727738,crossref:10.1080/08920753.2012.727738,Crossref,,Coastal Management,https://doi.org/10.1080/08920753.2012.727738,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241063+00:00,Crossref open metadata
Marine Fisheries Act 2020 of Bangladesh: A Missed Opportunity for Sustainability and Collaborative Governance,"Abdullah Al Arif, Md Saiful Karim",2022,10.1163/15718085-bja10075,crossref:10.1163/15718085-bja10075,Crossref,,The International Journal of Marine and Coastal Law,https://doi.org/10.1163/15718085-bja10075,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241072+00:00,Crossref open metadata
New Approaches in Coastal and Marine Management: Developing Frameworks of Ocean Services in Governance,"Luz Paramio, Fátima Lopes Alves, José António Cabral Vieira",2014,10.1007/978-3-319-06305-8_4,crossref:10.1007/978-3-319-06305-8_4,Crossref,,Coastal Research Library,https://doi.org/10.1007/978-3-319-06305-8_4,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241080+00:00,Crossref open metadata
Coastal cities governance in the context of integrated coastal zonal management: a sustainable development goal perspective under international environmental law for ‘coastal sustainability’,"Shijun Zhang, Qian Wu, M. Jahanzeb Butt, Yan-Ming Lv, Yan-E- Wang",2024,10.3389/fmars.2024.1364554,crossref:10.3389/fmars.2024.1364554,Crossref,,Frontiers in Marine Science,https://doi.org/10.3389/fmars.2024.1364554,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241085+00:00,Crossref open metadata
Welfare economics and wicked problems in coastal and marine governance,Rolf A. Groeneveld,2020,10.1016/j.marpol.2020.103945,crossref:10.1016/j.marpol.2020.103945,Crossref,,Marine Policy,https://doi.org/10.1016/j.marpol.2020.103945,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241089+00:00,Crossref open metadata
Review: The role of art in coastal and marine sustainability — R0/PR2,Unknown,2023,10.1017/cft.2023.13.pr2,crossref:10.1017/cft.2023.13.pr2,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr2,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241093+00:00,Crossref open metadata
Review: The role of art in coastal and marine sustainability — R1/PR8,Unknown,2023,10.1017/cft.2023.13.pr8,crossref:10.1017/cft.2023.13.pr8,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr8,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241097+00:00,Crossref open metadata
Review: The role of art in coastal and marine sustainability — R1/PR7,Unknown,2023,10.1017/cft.2023.13.pr7,crossref:10.1017/cft.2023.13.pr7,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr7,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241100+00:00,Crossref open metadata
Review: The role of art in coastal and marine sustainability — R0/PR3,Unknown,2023,10.1017/cft.2023.13.pr3,crossref:10.1017/cft.2023.13.pr3,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr3,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241104+00:00,Crossref open metadata
Policy and Governance Approaches for Coastal and Marine Pollution Management,Chandrasekara SSK,2025,10.1002/9781394237029.ch18,crossref:10.1002/9781394237029.ch18,Crossref,,Coastal and Marine Pollution,https://doi.org/10.1002/9781394237029.ch18,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241111+00:00,Crossref open metadata
"Coastal ecology, conservation, sustainability and management",J. Patrick Doody,2017,10.4324/9780203127087-11,crossref:10.4324/9780203127087-11,Crossref,,Marine and Coastal Resource Management,https://doi.org/10.4324/9780203127087-11,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241115+00:00,Crossref open metadata
Recommendation: The role of art in coastal and marine sustainability — R0/PR4,Unknown,2023,10.1017/cft.2023.13.pr4,crossref:10.1017/cft.2023.13.pr4,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr4,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241119+00:00,Crossref open metadata
Decision: The role of art in coastal and marine sustainability — R0/PR5,Unknown,2023,10.1017/cft.2023.13.pr5,crossref:10.1017/cft.2023.13.pr5,Crossref,,,https://doi.org/10.1017/cft.2023.13.pr5,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241126+00:00,Crossref open metadata
Policy Formulation of The Marine Governance In The Coastal Southern Lebak Regency Banten Province,"Delly Maulana, Arif Nugroho",2020,10.14710/jil.18.3.565-571,crossref:10.14710/jil.18.3.565-571,Crossref,,Jurnal Ilmu Lingkungan,https://doi.org/10.14710/jil.18.3.565-571,marine aggregates extraction coastal governance sustainability,2026-07-02T22:31:03.241130+00:00,Crossref open metadata
